1 NR PCI,2 NR PCI,3 NR PCI,4 NR PCI,5 NR PCI,6 NR PCI,1 SS RSRP,2 SS RSRP,3 SS RSRP,4 SS RSRP,5 SS RSRP,6 SS RSRP,x,y
169.0,167.0,166.0,168.0,,,-78.72,-80.78,-120.42,-156.0,,,3.1880216567295783,1.7826837111389235
169.0,167.0,166.0,168.0,,,-78.72,-80.78,-120.42,-156.0,,,3.1880216567295783,1.7826837111389235
169.0,167.0,166.0,168.0,,,-75.62,-83.58,-84.57,-121.02,,,3.1880216567295783,1.7826837111389235
169.0,167.0,166.0,168.0,,,-75.62,-83.58,-84.57,-121.02,,,3.1880216567295783,1.7826837111389235
169.0,167.0,166.0,168.0,,,-77.13,-83.17,-120.87,-121.19,,,3.1880216567295783,1.7826837111389235
169.0,167.0,166.0,168.0,,,-77.13,-83.17,-120.87,-121.19,,,3.1880216567295783,1.7826837111389235
169.0,167.0,166.0,168.0,,,-77.13,-83.17,-120.87,-121.19,,,3.1880216567295783,1.7826837111389235
169.0,166.0,167.0,,,,-77.56,-85.11,-85.43,,,,3.1880216567295783,1.7826837111389235
169.0,166.0,167.0,,,,-77.56,-85.11,-85.43,,,,3.1880216567295783,1.7826837111389235
169.0,166.0,167.0,,,,-77.56,-85.11,-85.43,,,,3.1880216567295783,1.7826837111389235
169.0,166.0,167.0,,,,-75.69,-83.11,-122.22,,,,3.1880216567295783,1.7826837111389235
169.0,166.0,167.0,,,,-75.69,-83.11,-122.22,,,,3.1880216567295783,1.7826837111389235
169.0,166.0,167.0,,,,-77.59,-80.76,-84.04,,,,3.2068759536146243,2.058860680383152
169.0,166.0,167.0,,,,-77.59,-80.76,-84.04,,,,3.2068759536146243,2.058860680383152
169.0,166.0,167.0,,,,-77.59,-80.76,-84.04,,,,3.2068759536146243,2.058860680383152
169.0,166.0,167.0,,,,-76.72,-83.29,-83.63,,,,3.2068759536146243,2.058860680383152
169.0,166.0,167.0,,,,-76.72,-83.29,-83.63,,,,3.2068759536146243,2.058860680383152
169.0,166.0,167.0,168.0,,,-78.18,-82.46,-83.96,-89.27,,,3.2068759536146243,2.058860680383152
169.0,166.0,167.0,168.0,,,-78.18,-82.46,-83.96,-89.27,,,3.2068759536146243,2.058860680383152
169.0,166.0,167.0,168.0,,,-78.18,-82.46,-83.96,-89.27,,,3.2068759536146243,2.058860680383152
169.0,166.0,167.0,168.0,,,-78.53,-82.7,-119.41,-121.42,,,3.2068759536146243,2.058860680383152
169.0,166.0,167.0,168.0,,,-78.53,-82.7,-119.41,-121.42,,,3.2068759536146243,2.058860680383152
169.0,167.0,166.0,168.0,,,-77.06,-82.19,-84.2,-86.43,,,3.2068759536146243,2.058860680383152
169.0,167.0,166.0,168.0,,,-77.06,-82.19,-84.2,-86.43,,,3.2068759536146243,2.058860680383152
169.0,167.0,166.0,168.0,,,-77.06,-82.19,-84.2,-86.43,,,3.2068759536146243,2.058860680383152
169.0,167.0,168.0,166.0,,,-78.24,-83.88,-84.36,-86.77,,,3.2068759536146243,2.058860680383152
169.0,167.0,168.0,166.0,,,-78.24,-83.88,-84.36,-86.77,,,3.2068759536146243,2.058860680383152
169.0,167.0,168.0,166.0,,,-78.24,-83.88,-84.36,-86.77,,,3.2068759536146243,2.058860680383152
169.0,166.0,167.0,168.0,,,-75.56,-81.38,-81.58,-121.8,,,3.209597865888794,2.3374170960830414
169.0,166.0,167.0,168.0,,,-75.56,-81.38,-81.58,-121.8,,,3.209597865888794,2.3374170960830414
169.0,166.0,167.0,168.0,,,-73.64,-81.95,-82.21,-120.21,,,3.209597865888794,2.3374170960830414
169.0,166.0,167.0,168.0,,,-73.64,-81.95,-82.21,-120.21,,,3.209597865888794,2.3374170960830414
169.0,166.0,167.0,168.0,,,-73.64,-81.95,-82.21,-120.21,,,3.209597865888794,2.3374170960830414
169.0,166.0,167.0,,,,-74.75,-82.48,-119.05,,,,3.209597865888794,2.3374170960830414
169.0,166.0,167.0,,,,-74.75,-82.48,-119.05,,,,3.209597865888794,2.3374170960830414
169.0,166.0,167.0,,,,-75.16,-79.45,-119.31,,,,3.209597865888794,2.3374170960830414
169.0,166.0,167.0,,,,-75.16,-79.45,-119.31,,,,3.209597865888794,2.3374170960830414
169.0,166.0,167.0,,,,-75.16,-79.45,-119.31,,,,3.209597865888794,2.3374170960830414
169.0,166.0,167.0,,,,-75.19,-80.49,-120.05,,,,3.209597865888794,2.3374170960830414
169.0,166.0,167.0,,,,-75.19,-80.49,-120.05,,,,3.209597865888794,2.3374170960830414
169.0,166.0,167.0,,,,-75.45,-81.08,-82.54,,,,3.209597865888794,2.3374170960830414
169.0,166.0,167.0,,,,-75.45,-81.08,-82.54,,,,3.209597865888794,2.3374170960830414
169.0,166.0,167.0,,,,-75.45,-81.08,-82.54,,,,3.209597865888794,2.3374170960830414
169.0,166.0,167.0,189.0,168.0,,-72.78,-78.57,-81.08,-81.61,-84.12,,3.226859001726188,2.6186981935621403
169.0,166.0,167.0,189.0,168.0,,-72.78,-78.57,-81.08,-81.61,-84.12,,3.226859001726188,2.6186981935621403
169.0,166.0,167.0,189.0,168.0,,-72.78,-78.57,-81.08,-81.61,-84.12,,3.226859001726188,2.6186981935621403
169.0,166.0,167.0,168.0,189.0,,-74.25,-79.01,-83.14,-83.49,-83.63,,3.226859001726188,2.6186981935621403
169.0,166.0,167.0,168.0,189.0,,-74.25,-79.01,-83.14,-83.49,-83.63,,3.226859001726188,2.6186981935621403
169.0,166.0,,,,,-74.62,-80.77,,,,,3.226859001726188,2.6186981935621403
169.0,166.0,,,,,-74.62,-80.77,,,,,3.226859001726188,2.6186981935621403
169.0,166.0,,,,,-74.62,-80.77,,,,,3.226859001726188,2.6186981935621403
169.0,166.0,167.0,,,,-72.43,-82.18,-120.37,,,,3.226859001726188,2.6186981935621403
169.0,166.0,167.0,,,,-72.43,-82.18,-120.37,,,,3.226859001726188,2.6186981935621403
169.0,166.0,167.0,,,,-75.34,-82.16,-84.17,,,,3.226859001726188,2.6186981935621403
169.0,166.0,167.0,,,,-75.34,-82.16,-84.17,,,,3.226859001726188,2.6186981935621403
169.0,166.0,167.0,,,,-75.34,-82.16,-84.17,,,,3.226859001726188,2.6186981935621403
169.0,167.0,166.0,,,,-75.54,-81.01,-81.13,,,,3.226859001726188,2.6186981935621403
169.0,167.0,166.0,,,,-75.54,-81.01,-81.13,,,,3.226859001726188,2.6186981935621403
169.0,166.0,168.0,167.0,,,-74.16,-81.53,-83.05,-120.47,,,3.214770694788527,2.9062808025647446
169.0,166.0,168.0,167.0,,,-74.16,-81.53,-83.05,-120.47,,,3.214770694788527,2.9062808025647446
169.0,166.0,168.0,167.0,,,-74.16,-81.53,-83.05,-120.47,,,3.214770694788527,2.9062808025647446
169.0,168.0,190.0,166.0,,,-74.97,-81.66,-82.18,-82.5,,,3.214770694788527,2.9062808025647446
169.0,168.0,190.0,166.0,,,-74.97,-81.66,-82.18,-82.5,,,3.214770694788527,2.9062808025647446
169.0,168.0,190.0,166.0,,,-74.97,-81.66,-82.18,-82.5,,,3.214770694788527,2.9062808025647446
169.0,168.0,166.0,190.0,,,-74.88,-80.38,-80.98,-118.67,,,3.214770694788527,2.9062808025647446
169.0,168.0,166.0,190.0,,,-74.88,-80.38,-80.98,-118.67,,,3.214770694788527,2.9062808025647446
169.0,168.0,190.0,166.0,167.0,,-75.59,-81.85,-84.15,-84.25,-85.07,,3.214770694788527,2.9062808025647446
169.0,168.0,190.0,166.0,167.0,,-75.59,-81.85,-84.15,-84.25,-85.07,,3.214770694788527,2.9062808025647446
169.0,168.0,190.0,166.0,167.0,,-75.59,-81.85,-84.15,-84.25,-85.07,,3.214770694788527,2.9062808025647446
169.0,168.0,166.0,167.0,190.0,,-77.02,-82.79,-83.68,-84.05,-85.33,,3.214770694788527,2.9062808025647446
169.0,168.0,166.0,167.0,190.0,,-77.02,-82.79,-83.68,-84.05,-85.33,,3.214770694788527,2.9062808025647446
169.0,166.0,168.0,167.0,190.0,,-72.57,-84.83,-118.85,-119.36,-156.0,,3.214770694788527,2.9062808025647446
169.0,166.0,168.0,167.0,190.0,,-72.57,-84.83,-118.85,-119.36,-156.0,,3.283561762414479,3.163074736554031
169.0,166.0,168.0,167.0,190.0,,-72.57,-84.83,-118.85,-119.36,-156.0,,3.283561762414479,3.163074736554031
169.0,168.0,166.0,,,,-71.81,-83.99,-85.34,,,,3.283561762414479,3.163074736554031
169.0,168.0,166.0,,,,-71.81,-83.99,-85.34,,,,3.283561762414479,3.163074736554031
169.0,168.0,166.0,,,,-71.81,-83.99,-85.34,,,,3.283561762414479,3.163074736554031
169.0,167.0,189.0,168.0,166.0,,-75.81,-82.19,-82.97,-84.07,-85.14,,3.283561762414479,3.163074736554031
169.0,167.0,189.0,168.0,166.0,,-75.81,-82.19,-82.97,-84.07,-85.14,,3.283561762414479,3.163074736554031
169.0,167.0,189.0,166.0,168.0,,-74.95,-85.45,-85.65,-86.7,-120.02,,3.283561762414479,3.163074736554031
169.0,167.0,189.0,166.0,168.0,,-74.95,-85.45,-85.65,-86.7,-120.02,,3.283561762414479,3.163074736554031
169.0,167.0,189.0,166.0,168.0,,-74.95,-85.45,-85.65,-86.7,-120.02,,3.283561762414479,3.163074736554031
169.0,167.0,166.0,168.0,,,-78.4,-83.95,-85.77,-122.3,,,3.283561762414479,3.163074736554031
169.0,167.0,166.0,168.0,,,-78.4,-83.95,-85.77,-122.3,,,3.283561762414479,3.163074736554031
169.0,166.0,189.0,167.0,190.0,,-77.83,-82.61,-84.68,-85.26,-86.22,,3.283561762414479,3.163074736554031
169.0,166.0,189.0,167.0,190.0,,-77.83,-82.61,-84.68,-85.26,-86.22,,3.283561762414479,3.163074736554031
169.0,166.0,189.0,167.0,190.0,,-77.83,-82.61,-84.68,-85.26,-86.22,,3.283561762414479,3.163074736554031
169.0,166.0,189.0,167.0,190.0,,-74.95,-82.2,-85.19,-120.25,-120.44,,3.264400333057036,3.456798190594833
169.0,166.0,189.0,167.0,190.0,,-74.95,-82.2,-85.19,-120.25,-120.44,,3.264400333057036,3.456798190594833
169.0,166.0,189.0,167.0,190.0,,-74.95,-82.2,-85.19,-120.25,-120.44,,3.264400333057036,3.456798190594833
169.0,167.0,166.0,,,,-75.58,-80.52,-83.36,,,,3.264400333057036,3.456798190594833
169.0,167.0,166.0,,,,-75.58,-80.52,-83.36,,,,3.264400333057036,3.456798190594833
169.0,167.0,166.0,189.0,190.0,,-73.62,-79.12,-80.58,-83.43,-121.01,,3.264400333057036,3.456798190594833
169.0,167.0,166.0,189.0,190.0,,-73.62,-79.12,-80.58,-83.43,-121.01,,3.264400333057036,3.456798190594833
169.0,167.0,166.0,189.0,190.0,,-73.62,-79.12,-80.58,-83.43,-121.01,,3.264400333057036,3.456798190594833
169.0,167.0,166.0,189.0,190.0,,-73.09,-76.63,-80.16,-118.58,-156.0,,3.264400333057036,3.456798190594833
169.0,167.0,166.0,189.0,190.0,,-73.09,-76.63,-80.16,-118.58,-156.0,,3.264400333057036,3.456798190594833
169.0,167.0,166.0,,,,-72.41,-77.96,-79.73,,,,3.264400333057036,3.456798190594833
169.0,167.0,166.0,,,,-72.41,-77.96,-79.73,,,,3.264400333057036,3.456798190594833
169.0,167.0,166.0,,,,-72.41,-77.96,-79.73,,,,3.264400333057036,3.456798190594833
169.0,167.0,189.0,166.0,,,-70.7,-79.21,-79.79,-80.09,,,3.322734105696452,3.718694251870939
169.0,167.0,189.0,166.0,,,-70.7,-79.21,-79.79,-80.09,,,3.322734105696452,3.718694251870939
169.0,167.0,189.0,166.0,,,-70.74,-79.64,-80.12,-80.3,,,3.322734105696452,3.718694251870939
169.0,167.0,189.0,166.0,,,-70.74,-79.64,-80.12,-80.3,,,3.322734105696452,3.718694251870939
169.0,167.0,189.0,166.0,,,-70.74,-79.64,-80.12,-80.3,,,3.322734105696452,3.718694251870939
169.0,167.0,166.0,,,,-73.97,-79.57,-80.03,,,,3.322734105696452,3.718694251870939
169.0,167.0,166.0,,,,-73.97,-79.57,-80.03,,,,3.322734105696452,3.718694251870939
169.0,167.0,166.0,,,,-73.97,-79.57,-80.03,,,,3.322734105696452,3.718694251870939
169.0,167.0,189.0,166.0,,,-73.12,-78.92,-81.62,-118.86,,,3.322734105696452,3.718694251870939
169.0,167.0,189.0,166.0,,,-73.12,-78.92,-81.62,-118.86,,,3.322734105696452,3.718694251870939
169.0,189.0,167.0,166.0,,,-74.16,-81.3,-82.59,-119.88,,,3.322734105696452,3.718694251870939
169.0,189.0,167.0,166.0,,,-74.16,-81.3,-82.59,-119.88,,,3.322734105696452,3.718694251870939
169.0,189.0,167.0,166.0,,,-74.16,-81.3,-82.59,-119.88,,,3.322734105696452,3.718694251870939
169.0,166.0,,,,,-74.09,-80.44,,,,,3.322734105696452,3.718694251870939
169.0,166.0,,,,,-74.09,-80.44,,,,,3.322734105696452,3.718694251870939
169.0,189.0,166.0,190.0,,,-71.63,-81.73,-119.14,-119.32,,,3.308749553698385,4.007396977466243
169.0,189.0,166.0,190.0,,,-71.63,-81.73,-119.14,-119.32,,,3.308749553698385,4.007396977466243
169.0,189.0,166.0,190.0,,,-71.63,-81.73,-119.14,-119.32,,,3.308749553698385,4.007396977466243
169.0,167.0,189.0,166.0,190.0,,-74.24,-79.94,-81.77,-83.45,-84.17,,3.308749553698385,4.007396977466243
169.0,167.0,189.0,166.0,190.0,,-74.24,-79.94,-81.77,-83.45,-84.17,,3.308749553698385,4.007396977466243
169.0,167.0,166.0,190.0,,,-73.99,-80.25,-120.46,-156.0,,,3.308749553698385,4.007396977466243
169.0,167.0,166.0,190.0,,,-73.99,-80.25,-120.46,-156.0,,,3.308749553698385,4.007396977466243
169.0,167.0,166.0,190.0,,,-73.99,-80.25,-120.46,-156.0,,,3.308749553698385,4.007396977466243
169.0,167.0,190.0,166.0,,,-72.95,-80.19,-120.41,-156.0,,,3.308749553698385,4.007396977466243
169.0,167.0,190.0,166.0,,,-72.95,-80.19,-120.41,-156.0,,,3.308749553698385,4.007396977466243
169.0,167.0,190.0,166.0,,,-72.95,-80.19,-120.41,-156.0,,,3.308749553698385,4.007396977466243
169.0,166.0,167.0,190.0,,,-73.41,-83.47,-83.59,-121.07,,,3.308749553698385,4.007396977466243
169.0,166.0,167.0,190.0,,,-73.41,-83.47,-83.59,-121.07,,,3.308749553698385,4.007396977466243
169.0,167.0,166.0,168.0,190.0,,-73.67,-81.79,-85.76,-120.62,-122.07,,3.308749553698385,4.007396977466243
169.0,167.0,166.0,168.0,190.0,,-73.67,-81.79,-85.76,-120.62,-122.07,,3.308749553698385,4.007396977466243
169.0,167.0,166.0,168.0,190.0,,-73.67,-81.79,-85.76,-120.62,-122.07,,3.351300824307685,4.276359010310123
169.0,166.0,167.0,168.0,190.0,,-74.26,-83.77,-87.43,-121.03,-156.0,,3.351300824307685,4.276359010310123
169.0,166.0,167.0,168.0,190.0,,-74.26,-83.77,-87.43,-121.03,-156.0,,3.351300824307685,4.276359010310123
169.0,167.0,166.0,168.0,189.0,190.0,-81.5,-81.95,-85.53,-87.19,-120.34,-156.0,3.351300824307685,4.276359010310123
169.0,167.0,166.0,168.0,189.0,190.0,-81.5,-81.95,-85.53,-87.19,-120.34,-156.0,3.351300824307685,4.276359010310123
169.0,167.0,166.0,168.0,189.0,190.0,-81.5,-81.95,-85.53,-87.19,-120.34,-156.0,3.351300824307685,4.276359010310123
169.0,167.0,168.0,166.0,190.0,,-74.93,-79.32,-120.47,-120.88,-156.0,,3.351300824307685,4.276359010310123
169.0,167.0,168.0,166.0,190.0,,-74.93,-79.32,-120.47,-120.88,-156.0,,3.351300824307685,4.276359010310123
169.0,167.0,168.0,166.0,190.0,,-74.93,-79.32,-120.47,-120.88,-156.0,,3.351300824307685,4.276359010310123
169.0,167.0,166.0,190.0,168.0,,-74.43,-80.73,-119.58,-120.42,-156.0,,3.351300824307685,4.276359010310123
169.0,167.0,166.0,190.0,168.0,,-74.43,-80.73,-119.58,-120.42,-156.0,,3.351300824307685,4.276359010310123
169.0,167.0,168.0,190.0,166.0,,-81.31,-81.88,-83.77,-87.1,-120.66,,3.351300824307685,4.276359010310123
169.0,167.0,168.0,190.0,166.0,,-81.31,-81.88,-83.77,-87.1,-120.66,,3.351300824307685,4.276359010310123
169.0,167.0,168.0,190.0,166.0,,-81.31,-81.88,-83.77,-87.1,-120.66,,3.351300824307685,4.276359010310123
167.0,169.0,190.0,168.0,,,-81.83,-82.69,-85.4,-85.56,,,3.351300824307685,4.276359010310123
167.0,169.0,190.0,168.0,,,-81.83,-82.69,-85.4,-85.56,,,3.351300824307685,4.276359010310123
169.0,167.0,190.0,168.0,,,-79.84,-81.85,-120.2,-156.0,,,3.3462150587532284,4.568893500880265
169.0,167.0,190.0,168.0,,,-79.84,-81.85,-120.2,-156.0,,,3.3462150587532284,4.568893500880265
169.0,167.0,190.0,168.0,,,-79.84,-81.85,-120.2,-156.0,,,3.3462150587532284,4.568893500880265
169.0,167.0,190.0,168.0,,,-82.52,-83.25,-86.41,-156.0,,,3.3462150587532284,4.568893500880265
169.0,167.0,190.0,168.0,,,-82.52,-83.25,-86.41,-156.0,,,3.3462150587532284,4.568893500880265
169.0,167.0,190.0,168.0,,,-82.52,-83.25,-86.41,-156.0,,,3.3462150587532284,4.568893500880265
167.0,169.0,190.0,168.0,,,-81.29,-83.27,-83.96,-88.13,,,3.3462150587532284,4.568893500880265
167.0,169.0,190.0,168.0,,,-81.29,-83.27,-83.96,-88.13,,,3.3462150587532284,4.568893500880265
169.0,167.0,190.0,,,,-77.19,-81.36,-85.71,,,,3.3462150587532284,4.568893500880265
169.0,167.0,190.0,,,,-77.19,-81.36,-85.71,,,,3.3462150587532284,4.568893500880265
169.0,167.0,190.0,,,,-77.19,-81.36,-85.71,,,,3.3462150587532284,4.568893500880265
169.0,190.0,167.0,166.0,,,-79.2,-83.72,-83.83,-86.87,,,3.3462150587532284,4.568893500880265
169.0,190.0,167.0,166.0,,,-79.2,-83.72,-83.83,-86.87,,,3.3462150587532284,4.568893500880265
167.0,169.0,190.0,166.0,,,-80.89,-82.72,-84.87,-123.66,,,3.3462150587532284,4.568893500880265
167.0,169.0,190.0,166.0,,,-80.89,-82.72,-84.87,-123.66,,,3.3462150587532284,4.568893500880265
167.0,169.0,190.0,166.0,,,-80.89,-82.72,-84.87,-123.66,,,3.3831983980591245,4.839908177193214
169.0,167.0,190.0,166.0,,,-75.32,-83.31,-119.4,-156.0,,,3.3831983980591245,4.839908177193214
169.0,167.0,190.0,166.0,,,-75.32,-83.31,-119.4,-156.0,,,3.3831983980591245,4.839908177193214
169.0,167.0,190.0,166.0,,,-75.32,-83.31,-119.4,-156.0,,,3.3831983980591245,4.839908177193214
169.0,190.0,167.0,166.0,,,-76.69,-83.37,-83.83,-156.0,,,3.3831983980591245,4.839908177193214
169.0,190.0,167.0,166.0,,,-76.69,-83.37,-83.83,-156.0,,,3.3831983980591245,4.839908177193214
169.0,190.0,167.0,,,,-78.46,-85.13,-87.02,,,,3.3831983980591245,4.839908177193214
169.0,190.0,167.0,,,,-78.46,-85.13,-87.02,,,,3.3831983980591245,4.839908177193214
169.0,190.0,167.0,,,,-78.46,-85.13,-87.02,,,,3.3831983980591245,4.839908177193214
169.0,190.0,167.0,168.0,166.0,,-77.47,-83.64,-86.3,-121.12,-121.56,,3.3831983980591245,4.839908177193214
169.0,190.0,167.0,168.0,166.0,,-77.47,-83.64,-86.3,-121.12,-121.56,,3.3831983980591245,4.839908177193214
169.0,190.0,167.0,168.0,166.0,,-76.96,-82.21,-82.86,-85.05,-156.0,,3.3831983980591245,4.839908177193214
169.0,190.0,167.0,168.0,166.0,,-76.96,-82.21,-82.86,-85.05,-156.0,,3.3831983980591245,4.839908177193214
169.0,190.0,167.0,168.0,166.0,,-76.96,-82.21,-82.86,-85.05,-156.0,,3.3831983980591245,4.839908177193214
169.0,190.0,167.0,168.0,166.0,,-79.71,-83.96,-85.66,-87.48,-123.27,,3.4024723779278125,5.123160570414475
169.0,190.0,167.0,168.0,166.0,,-79.71,-83.96,-85.66,-87.48,-123.27,,3.4024723779278125,5.123160570414475
169.0,190.0,167.0,168.0,166.0,,-79.71,-83.96,-85.66,-87.48,-123.27,,3.4024723779278125,5.123160570414475
169.0,190.0,168.0,167.0,,,-82.72,-83.9,-87.32,-121.49,,,3.4024723779278125,5.123160570414475
169.0,190.0,168.0,167.0,,,-82.72,-83.9,-87.32,-121.49,,,3.4024723779278125,5.123160570414475
169.0,190.0,167.0,168.0,166.0,,-80.62,-84.84,-85.04,-85.64,-86.57,,3.4024723779278125,5.123160570414475
169.0,190.0,167.0,168.0,166.0,,-80.62,-84.84,-85.04,-85.64,-86.57,,3.4024723779278125,5.123160570414475
169.0,190.0,167.0,168.0,166.0,,-80.62,-84.84,-85.04,-85.64,-86.57,,3.4024723779278125,5.123160570414475
169.0,168.0,167.0,190.0,166.0,,-78.25,-84.28,-86.45,-87.39,-156.0,,3.4024723779278125,5.123160570414475
169.0,168.0,167.0,190.0,166.0,,-78.25,-84.28,-86.45,-87.39,-156.0,,3.4024723779278125,5.123160570414475
169.0,168.0,190.0,167.0,166.0,,-80.96,-84.19,-86.71,-86.75,-89.11,,3.4024723779278125,5.123160570414475
169.0,168.0,190.0,167.0,166.0,,-80.96,-84.19,-86.71,-86.75,-89.11,,3.4024723779278125,5.123160570414475
169.0,168.0,190.0,167.0,166.0,,-80.96,-84.19,-86.71,-86.75,-89.11,,3.4024723779278125,5.123160570414475
169.0,168.0,167.0,190.0,166.0,,-80.73,-82.73,-83.91,-86.85,-156.0,,3.4024723779278125,5.123160570414475
169.0,168.0,167.0,190.0,166.0,,-80.73,-82.73,-83.91,-86.85,-156.0,,3.4024723779278125,5.123160570414475
169.0,168.0,167.0,,,,-77.41,-84.19,-85.87,,,,3.41315732009545,5.4056175816289
169.0,168.0,167.0,,,,-77.41,-84.19,-85.87,,,,3.41315732009545,5.4056175816289
169.0,168.0,167.0,,,,-77.41,-84.19,-85.87,,,,3.41315732009545,5.4056175816289
169.0,168.0,167.0,,,,-78.98,-80.58,-82.68,,,,3.41315732009545,5.4056175816289
169.0,168.0,167.0,,,,-78.98,-80.58,-82.68,,,,3.41315732009545,5.4056175816289
169.0,168.0,167.0,,,,-78.98,-80.58,-82.68,,,,3.41315732009545,5.4056175816289
169.0,168.0,167.0,166.0,,,-79.12,-80.07,-83.65,-121.97,,,3.41315732009545,5.4056175816289
169.0,168.0,167.0,166.0,,,-79.12,-80.07,-83.65,-121.97,,,3.41315732009545,5.4056175816289
169.0,166.0,168.0,167.0,,,-78.16,-81.65,-81.79,-86.18,,,3.41315732009545,5.4056175816289
169.0,166.0,168.0,167.0,,,-78.16,-81.65,-81.79,-86.18,,,3.41315732009545,5.4056175816289
169.0,166.0,168.0,167.0,,,-78.16,-81.65,-81.79,-86.18,,,3.41315732009545,5.4056175816289
169.0,168.0,167.0,190.0,166.0,,-79.08,-80.75,-81.52,-88.48,-119.74,,3.41315732009545,5.4056175816289
169.0,168.0,167.0,190.0,166.0,,-79.08,-80.75,-81.52,-88.48,-119.74,,3.41315732009545,5.4056175816289
169.0,166.0,167.0,168.0,190.0,,-78.69,-84.48,-84.95,-118.14,-121.0,,3.41315732009545,5.4056175816289
169.0,166.0,167.0,168.0,190.0,,-78.69,-84.48,-84.95,-118.14,-121.0,,3.41315732009545,5.4056175816289
169.0,166.0,167.0,168.0,190.0,,-78.69,-84.48,-84.95,-118.14,-121.0,,3.41315732009545,5.4056175816289
169.0,167.0,168.0,166.0,190.0,,-81.32,-88.01,-90.63,-93.94,-156.0,,3.417307053234329,5.688572849579011
169.0,167.0,168.0,166.0,190.0,,-81.32,-88.01,-90.63,-93.94,-156.0,,3.417307053234329,5.688572849579011
169.0,167.0,166.0,,,,-77.31,-87.7,-88.24,,,,3.417307053234329,5.688572849579011
169.0,167.0,166.0,,,,-77.31,-87.7,-88.24,,,,3.417307053234329,5.688572849579011
169.0,167.0,166.0,,,,-77.31,-87.7,-88.24,,,,3.417307053234329,5.688572849579011
169.0,166.0,167.0,,,,-77.29,-88.5,-122.27,,,,3.417307053234329,5.688572849579011
169.0,166.0,167.0,,,,-77.29,-88.5,-122.27,,,,3.417307053234329,5.688572849579011
169.0,166.0,167.0,,,,-77.29,-88.5,-122.27,,,,3.417307053234329,5.688572849579011
169.0,166.0,167.0,,,,-80.91,-84.45,-120.1,,,,3.417307053234329,5.688572849579011
169.0,166.0,167.0,,,,-80.91,-84.45,-120.1,,,,3.417307053234329,5.688572849579011
169.0,166.0,167.0,168.0,,,-79.33,-87.08,-87.59,-156.0,,,3.417307053234329,5.688572849579011
169.0,166.0,167.0,168.0,,,-79.33,-87.08,-87.59,-156.0,,,3.417307053234329,5.688572849579011
169.0,166.0,167.0,168.0,,,-79.33,-87.08,-87.59,-156.0,,,3.417307053234329,5.688572849579011
169.0,167.0,166.0,168.0,,,-75.68,-119.34,-156.0,-156.0,,,3.417307053234329,5.688572849579011
169.0,167.0,166.0,168.0,,,-75.68,-119.34,-156.0,-156.0,,,3.417307053234329,5.688572849579011
166.0,169.0,167.0,,,,-85.68,-88.3,-90.23,,,,3.4184154536370266,5.96844224419787
166.0,169.0,167.0,,,,-85.68,-88.3,-90.23,,,,3.4184154536370266,5.96844224419787
166.0,169.0,167.0,,,,-85.68,-88.3,-90.23,,,,3.4184154536370266,5.96844224419787
169.0,167.0,166.0,,,,-77.0,-85.45,-120.92,,,,3.4184154536370266,5.96844224419787
169.0,167.0,166.0,,,,-77.0,-85.45,-120.92,,,,3.4184154536370266,5.96844224419787
169.0,167.0,166.0,,,,-76.53,-83.49,-85.76,,,,3.4184154536370266,5.96844224419787
169.0,167.0,166.0,,,,-76.53,-83.49,-85.76,,,,3.4184154536370266,5.96844224419787
169.0,167.0,166.0,,,,-76.53,-83.49,-85.76,,,,3.4184154536370266,5.96844224419787
169.0,166.0,167.0,,,,-82.97,-84.54,-85.79,,,,3.4184154536370266,5.96844224419787
169.0,166.0,167.0,,,,-82.97,-84.54,-85.79,,,,3.4184154536370266,5.96844224419787
169.0,166.0,167.0,,,,-82.97,-84.54,-85.79,,,,3.4184154536370266,5.96844224419787
169.0,167.0,166.0,,,,-80.38,-86.05,-93.48,,,,3.4184154536370266,5.96844224419787
169.0,167.0,166.0,,,,-80.38,-86.05,-93.48,,,,3.4184154536370266,5.96844224419787
169.0,167.0,190.0,168.0,166.0,,-76.89,-86.18,-89.73,-94.07,-123.63,,3.4184154536370266,5.96844224419787
169.0,167.0,190.0,168.0,166.0,,-76.89,-86.18,-89.73,-94.07,-123.63,,3.4184154536370266,5.96844224419787
169.0,167.0,190.0,168.0,166.0,,-76.89,-86.18,-89.73,-94.07,-123.63,,3.434122834648607,6.253166955388134
